Course Code,Course Name,URL,Term
OPIM 902,Operations and Supply Chain Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=OPIM&crse_numb_in=902,"Fall, Spring"
OPIM 903,Information Systems,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=OPIM&crse_numb_in=903,"Fall, Spring"
OPIM 904,Supply Chain Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=OPIM&crse_numb_in=904,"Fall, Spring"
OPIM 905,Business Intelligence for Managers,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=OPIM&crse_numb_in=905,"Fall, Spring"
OPIM 951,Project Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=OPIM&crse_numb_in=951,"Fall, Spring"
OPIM 953,Operations Simulation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=OPIM&crse_numb_in=953,"Fall, Spring"
OPIM 957,Practical Business Analytics for Managers,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=OPIM&crse_numb_in=957,"Fall, Spring"
ORG 301,Organizations and Organizing,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=301,"Fall, Spring"
ORG 302,Organizational Behavior,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=302,"Fall, Spring"
ORG 401,Human Resources Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=401,"Fall, Spring"
ORG 402,Organizational Design,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=402,"Fall, Spring"
ORG 403,Cross-Cultural Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=403,"Fall, Spring"
ORG 404,Creativity & Leading  Innovations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=404,"Fall, Spring"
ORG 450,Selected Topics in Organizations I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=450,"Fall, Spring"
ORG 451,Selected Topics in Organizations II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=451,"Fall, Spring"
ORG 501,Organizational Behavior and Leadership,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=501,"Fall, Spring"
ORG 504,Creativity & Leading Innovations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=504,"Fall, Spring"
ORG 521,Strategy Implementation and Organization Design,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=521,"Fall, Spring"
ORG 522,Strategic Human Resources Management (HRM),https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=522,"Fall, Spring"
ORG 551,Organization Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=551,"Fall, Spring"
ORG 552,Organizational Behavior and Leadership,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=552,"Fall, Spring"
ORG 601,Economics of Organization,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=601,"Fall, Spring"
ORG 612,Organizational Behavior,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=612,"Fall, Spring"
ORG 613,Organization Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=613,"Fall, Spring"
ORG 614,Social Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=614,"Fall, Spring"
ORG 615,Human Resources Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=615,"Fall, Spring"
ORG 625,Cross Cultural Organizational Psychology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=625,"Fall, Spring"
ORG 627,Special Topics In Organizational Analysis I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=627,"Fall, Spring"
ORG 628,Special Topics in Organizational Analysis II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=628,"Fall, Spring"
ORG 629,Special Topics in Organizational Behaviour I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=629,"Fall, Spring"
ORG 630,Special Topics in Organizational Behavior II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=630,"Fall, Spring"
ORG 631,Special Topics in HRM I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=631,"Fall, Spring"
ORG 632,Special Topics in HRM II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=632,"Fall, Spring"
ORG 801,Organizational Behavior and Leadership,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=801,"Fall, Spring"
ORG 804,Creativity & Leading Innovations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=804,"Fall, Spring"
ORG 822,Strategic Human Resources Management (HRM),https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=822,"Fall, Spring"
ORG 902,Organizational Behaviour and Leadership,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=902,"Fall, Spring"
ORG 904,Creativity & Leading Innovations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=904,"Fall, Spring"
ORG 922,Strategic Human Resources Management (HRM),https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ORG&crse_numb_in=922,"Fall, Spring"
PERS 110,Basic Persian I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=110,"Fall, Spring"
PERS 110D,Basic Persian I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=110D,"Fall, Spring"
PERS 120,Basic Persian II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=120,"Fall, Spring"
PERS 120D,Basic Persian II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=120D,"Fall, Spring"
PERS 130,Intermediate Persian I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=130,"Fall, Spring"
PERS 130D,Intermediate Persian I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=130D,"Fall, Spring"
PERS 140,Intermediate Persian II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=140,"Fall, Spring"
PERS 140D,Intermediate Persian II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=140D,"Fall, Spring"
PERS 150,Advanced Persian I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=150,"Fall, Spring"
PERS 150D,Advanced Persian I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=150D,"Fall, Spring"
PERS 160,Advanced Persian II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=160,"Fall, Spring"
PERS 160D,Advanced Persian II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=160D,"Fall, Spring"
PERS 510,Basic Persian I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=510,"Fall, Spring"
PERS 510D,Basic Persian I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=510D,"Fall, Spring"
PERS 520,Basic Persian II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=520,"Fall, Spring"
PERS 520D,Basic Persian II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=520D,"Fall, Spring"
PERS 530,Intermediate Persian I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=530,"Fall, Spring"
PERS 530D,Intermediate Persian I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=530D,"Fall, Spring"
PERS 540,Intermediate Persian II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=540,"Fall, Spring"
PERS 540D,Intermediate Persian II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=540D,"Fall, Spring"
PERS 550,Advanced Persian I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=550,"Fall, Spring"
PERS 550D,Advanced Persian I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=550D,"Fall, Spring"
PERS 560,Advanced Persian II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=560,"Fall, Spring"
PERS 560D,Advanced Persian II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PERS&crse_numb_in=560D,"Fall, Spring"
PHIL 202,Problems of Philosophy,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=202,"Fall, Spring"
PHIL 300,Philosophy of Science,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=300,"Fall, Spring"
PHIL 301,Philosophy of Social Sciences,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=301,"Fall, Spring"
PHIL 310,Philosophy of Mind,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=310,"Fall, Spring"
PHIL 313,Emotion and Reason,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=313,"Fall, Spring"
PHIL 321,Symbolic Logic,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=321,"Fall, Spring"
PHIL 322,Philosophy of Art,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=322,"Fall, Spring"
PHIL 323,Imagination and Play,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=323,"Fall, Spring"
PHIL 342,Philosophy of Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=342,"Fall, Spring"
PHIL 370,Philosophy of Artificial Intelligence,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=370,"Fall, Spring"
PHIL 399,Independent Study,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=399,"Fall, Spring"
PHIL 401,Epistemology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=401,"Fall, Spring"
PHIL 421,Personhood and Personal Identity,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=421,"Fall, Spring"
PHIL 450,Science and Society,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=450,"Fall, Spring"
PHIL 460,Environmental Ethics and Sustainability,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=460,"Fall, Spring"
PHIL 501,Philosophy of Social Sciences,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=501,"Fall, Spring"
PHIL 521,Personhood and Personal Identity,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=521,"Fall, Spring"
PHIL 522,Philosophy of Art,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=522,"Fall, Spring"
PHIL 525,European Humanism and After,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=525,"Fall, Spring"
PHIL 550,Science and Society,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=550,"Fall, Spring"
PHIL 560,Environmental Ethics and Sustainability,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=560,"Fall, Spring"
PHIL 570,Philosophy of Artificial Intelligence,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHIL&crse_numb_in=570,"Fall, Spring"
PHYS 113,Basic Concepts of Physics for Scientists and Engineers,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=113,"Fall, Spring"
PHYS 113L,Basic Concepts of Physics for Scientists and Engineers Lab.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=113L,"Fall, Spring"
PHYS 211,Modern Physics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=211,"Fall, Spring"
PHYS 302,Solid State Physics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=302,"Fall, Spring"
PHYS 302R,Solid State Physics - Recitation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=302R,"Fall, Spring"
PHYS 303,Quantum Mechanics I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=303,"Fall, Spring"
PHYS 303R,Quantum Mechanics I Recitation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=303R,"Fall, Spring"
PHYS 304,Quantum Mechanics II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=304,"Fall, Spring"
PHYS 304R,Quantum Mechanics II Recitation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=304R,"Fall, Spring"
PHYS 401,Classical Mechanics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=401,"Fall, Spring"
PHYS 411,Electromagnetic Theory I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=411,"Fall, Spring"
PHYS 411R,Electromagnetic Theory Recitation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=411R,"Fall, Spring"
PHYS 412,Statistical Mechanics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=412,"Fall, Spring"
PHYS 438,Phase Transitions and Renormalization-Group Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=438,"Fall, Spring"
PHYS 438R,Phase Transitions and Renormalization-Group Theory Rec.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=438R,"Fall, Spring"
PHYS 484,Quantum Computation and Quantum Information,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=484,"Fall, Spring"
PHYS 501,Classical Mechanics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=501,"Fall, Spring"
PHYS 511,Electromagnetic Theory I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=511,"Fall, Spring"
PHYS 512,Electromagnetic Theory II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=512,"Fall, Spring"
PHYS 531,Quantum Mechanics I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=531,"Fall, Spring"
PHYS 532,Quantum Mechanics II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=532,"Fall, Spring"
PHYS 533,Atom and Molecular Physics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=533,"Fall, Spring"
PHYS 538,Phase Transitions and Renormalization-Group Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=538,"Fall, Spring"
PHYS 541,Statistical Mechanics I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=541,"Fall, Spring"
PHYS 542,Statistical Mechanics II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=542,"Fall, Spring"
PHYS 545,Quantum Optics and Electronics I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=545,"Fall, Spring"
PHYS 546,Quantum Optics and Electronics II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=546,"Fall, Spring"
PHYS 548,Optoelectronics and Photonics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=548,"Fall, Spring"
PHYS 550,Mesoscopic Physics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=550,"Fall, Spring"
PHYS 551,Graduate Seminar I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=551,"Fall, Spring"
PHYS 552,Graduate Seminar II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=552,"Fall, Spring"
PHYS 553,Low Temperature Physics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=553,"Fall, Spring"
PHYS 555,Condensed Matter Physics I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=555,"Fall, Spring"
PHYS 556,Condensed Matter PHysics II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=556,"Fall, Spring"
PHYS 561,High Energy Astrophysics   I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=561,"Fall, Spring"
PHYS 562,High Energy Astrophysics II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=562,"Fall, Spring"
PHYS 566,Compact Stars,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=566,"Fall, Spring"
PHYS 576,Semiconductor Physics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=576,"Fall, Spring"
PHYS 580,Selected Topics in Physics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=580,"Fall, Spring"
PHYS 584,Quantum Computation and Quantum Information,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=584,"Fall, Spring"
PHYS 590,Master Thesis,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=590,"Fall, Spring"
PHYS 591,Directed Research,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=591,"Fall, Spring"
PHYS 592,Modern Topics in Condensed Matter Physics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=592,"Fall, Spring"
PHYS 593,Physics Term Project,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=593,"Fall, Spring"
PHYS 611,Relativistic Quantum Mechanics and Field Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=611,"Fall, Spring"
PHYS 612,Many Body Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=612,"Fall, Spring"
PHYS 613,Relativistic Astrophysics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=613,"Fall, Spring"
PHYS 614,General Theory of Relativity and Cosmology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=614,"Fall, Spring"
PHYS 617,Quantum Field Theory I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=617,"Fall, Spring"
PHYS 618,Quantum Field Theory II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=618,"Fall, Spring"
PHYS 790,Ph.D. Dissertation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=790,"Fall, Spring"
PHYS 791,Directed Research I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=791,"Fall, Spring"
PHYS 792,Directed Research II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=792,"Fall, Spring"
PHYS 793,Directed Research III,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=793,"Fall, Spring"
PHYS 794,Directed Research IV,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=PHYS&crse_numb_in=794,"Fall, Spring"
POLS 250,Comparative Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=250,"Fall, Spring"
POLS 251,"Borders, Citizens, Immigrants, Refugees",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=251,"Fall, Spring"
POLS 252,Rights and Their History,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=252,"Fall, Spring"
POLS 271,Nations and Nationalism,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=271,"Fall, Spring"
POLS 271D,Nations and Nationalism-Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=271D,"Fall, Spring"
