Term,Course Code,Section,CRN,Course Name,Time,Days,Location,Instructor
Spring,BIO 308,0,21513,Plant Physiology,12:40 pm - 2:30 pm,T,Fac. of Engin. and Nat. Sci. L030,Devrim   Coşkun
Spring,BIO 308,0,21513,Plant Physiology,1:40 pm - 2:30 pm,F,Fac. of Engin. and Nat. Sci. L067,Devrim   Coşkun
Spring,BIO 308L,0,21514,Plant Physiology - Lab.,2:40 pm - 5:30 pm,F,Fac. of Engin. and Nat. Sci. 2053,Devrim   Coşkun
Spring,BIO 310,0,21703,Introduction to Bioinformatics,11:40 am - 12:30 pm,M,Fac.of Arts and Social Sci. G018,Öznur   Taştan Okan
Spring,BIO 310,0,21703,Introduction to Bioinformatics,9:40 am - 11:30 am,R,Fac.of Arts and Social Sci. G018,Öznur   Taştan Okan
Spring,BIO 310L,0,21704,Introduction to Bioinformatics-Recitation,10:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 1050,Öznur   Taştan Okan
Spring,BIO 322,0,20157,Biochemistry II,2:40 pm - 4:30 pm,M,Fac. of Engin. and Nat. Sci. 2019,Hüveyda   Başağa
Spring,BIO 322,0,20157,Biochemistry II,10:40 am - 11:30 am,T,Fac. of Engin. and Nat. Sci. L065,Hüveyda   Başağa
Spring,BIO 322R,0,20158,Biochemistry II-Recitation,5:40 pm - 7:30 pm,W,Fac. of Engin. and Nat. Sci. L065,Hüveyda   Başağa
Spring,BIO 330,0,20159,Environmental Plant Biology,8:40 am - 9:30 am,T,Fac. of Engin. and Nat. Sci. L029,Levent   Öztürk
Spring,BIO 330,0,20159,Environmental Plant Biology,10:40 am - 12:30 pm,R,Fac. of Engin. and Nat. Sci. L048,Levent   Öztürk
Spring,BIO 332,0,20160,Cell Biology,2:40 pm - 4:30 pm,W,Fac. of Engin. and Nat. Sci. G025,Ali Rıza Umut    Şahin
Spring,BIO 332,0,20160,Cell Biology,3:40 pm - 4:30 pm,R,Fac. of Engin. and Nat. Sci. L047,Ali Rıza Umut    Şahin
Spring,BIO 332L,0,20161,Cell Biology Lab,10:40 am - 1:30 pm,W,Fac. of Engin. and Nat. Sci. G049/G050,Ali Rıza Umut    Şahin
Spring,BIO 436,0,22277,Cancer Biology,8:40 am - 10:30 am,M,Fac. of Engin. and Nat. Sci. L035,Alex   Lyakhovich
Spring,BIO 436,0,22277,Cancer Biology,12:40 pm - 1:30 pm,R,Fac. of Engin. and Nat. Sci. G032,Alex   Lyakhovich
Spring,BIO 446,0,20165,Biology of Aging,9:40 am - 10:30 am,T,Fac. of Engin. and Nat. Sci. L047,Alex   Lyakhovich
Spring,BIO 446,0,20165,Biology of Aging,8:40 am - 10:30 am,W,Fac. of Engin. and Nat. Sci. G035,Alex   Lyakhovich
Spring,BIO 467,0,20166,Signal Transduction,12:40 pm - 2:30 pm,M,Fac. of Engin. and Nat. Sci. G029,Özlem   Kutlu
Spring,BIO 467,0,20166,Signal Transduction,2:40 pm - 3:30 pm,W,Fac. of Engin. and Nat. Sci. G029,Özlem   Kutlu
Spring,BIO 546,0,20168,Biology of Aging,9:40 am - 10:30 am,T,Fac. of Engin. and Nat. Sci. L047,Alex   Lyakhovich
Spring,BIO 546,0,20168,Biology of Aging,8:40 am - 10:30 am,W,Fac. of Engin. and Nat. Sci. G035,Alex   Lyakhovich
Spring,BIO 551,0,21257,Graduate Seminar I,,,,Nur Mustafaoğlu   Varol
Spring,BIO 552,0,21258,Graduate Seminar II,,,,Nur Mustafaoğlu   Varol
Spring,BIO 567,0,20169,Signal Transduction,12:40 pm - 2:30 pm,M,Fac. of Engin. and Nat. Sci. G029,Özlem   Kutlu
Spring,BIO 567,0,20169,Signal Transduction,2:40 pm - 3:30 pm,W,Fac. of Engin. and Nat. Sci. G029,Özlem   Kutlu
Spring,BIO 569,0,22071,"Climate Change, Plant Health & Food Security",10:40 am - 12:30 pm,M,Sabancı Business School G062,Levent   Öztürk
Spring,BIO 569,0,22071,"Climate Change, Plant Health & Food Security",1:40 pm - 2:30 pm,T,Sabancı Business School G056,Levent   Öztürk
Spring,BIO 590,03,22989,Master Thesis,,,,Meltem   Elitaş
Spring,BIO 590,06,22445,Master Thesis,,,,Özlem   Kutlu
Spring,BIO 590,07,21271,Master Thesis,,,,Ogün   Adebali
Spring,BIO 590,10,22448,Master Thesis,,,,Sibel   Çetinel
Spring,BIO 590,12,23016,Master Thesis,,,,Bahattin   Koç
Spring,BIO 590,17,21819,Master Thesis,,,,Nur Mustafaoğlu   Varol
Spring,BIO 634,0,20173,Molecular Medicine,11:40 am - 1:30 pm,W,Fac. of Engin. and Nat. Sci. L062,Özlem   Kutlu
Spring,BIO 634,0,20173,Molecular Medicine,9:40 am - 10:30 am,R,Fac. of Engin. and Nat. Sci. L055,Özlem   Kutlu
Spring,BIO 636,0,22074,Cancer Biology,8:40 am - 10:30 am,M,Fac. of Engin. and Nat. Sci. L035,Alex   Lyakhovich
Spring,BIO 636,0,22074,Cancer Biology,12:40 pm - 1:30 pm,R,Fac. of Engin. and Nat. Sci. G032,Alex   Lyakhovich
Spring,BIO 751,0,23092,Graduate Seminar I,,,,Nur Mustafaoğlu   Varol
Spring,BIO 752,0,23093,Graduate Seminar II,,,,Nur Mustafaoğlu   Varol
Spring,BIO 790,03,23149,Ph.D. Dissertation,,,,Cavit   Ağca
Spring,BIO 790,06,21280,Ph.D. Dissertation,,,,Meral   Yüce
Spring,BIO 790,09,21822,Ph.D. Dissertation,,,,Ogün   Adebali
Spring,BIO 790,13,21826,Ph.D. Dissertation,,,,Sibel   Çetinel
Spring,BIO 790,15,21828,Ph.D. Dissertation,,,,Nur Mustafaoğlu   Varol
Spring,BIO 790,18,21831,Ph.D. Dissertation,,,,Bekir   Dızman
Spring,BIO 790,19,22461,Ph.D. Dissertation,,,,Stuart J.   Lucas
Spring,NS 101,A,20661,Science of Nature I,10:40 am - 12:30 pm,W,Fac.of Arts and Social Sci. 2128,"Çiğdem   Altıntaş, Alhun   Aydın , Ezgi Gülçay  Özcan , Zehra   Sayers"
Spring,NS 101,B,20662,Science of Nature I,10:40 am - 12:30 pm,W,Sabancı Business School L014,"Çiğdem   Altıntaş, Serkan   Ateş , Ezgi Gülçay  Özcan"
Spring,NS 101,C,20663,Science of Nature I,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 2128,"Çiğdem   Altıntaş, Alhun   Aydın , Ezgi Gülçay  Özcan , Zehra   Sayers"
Spring,NS 101,D,20664,Science of Nature I,2:40 pm - 4:30 pm,W,Sabancı Business School L014,"Çiğdem   Altıntaş, Serkan   Ateş , Ezgi Gülçay  Özcan"
Spring,NS 101R,A1,23316,Science of Nature I - Recitation,8:40 am - 10:30 am,F,Fac.of Arts and Social Sci. 2128,"Çiğdem   Altıntaş, Ezgi Gülçay  Özcan"
Spring,NS 101R,A2,23317,Science of Nature I - Recitation,8:40 am - 10:30 am,F,Sabancı Business School L014,"Çiğdem   Altıntaş, Ezgi Gülçay  Özcan"
Spring,NS 101R,B1,20667,Science of Nature I - Recitation,10:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 2128,"Çiğdem   Altıntaş, Ezgi Gülçay  Özcan"
Spring,NS 101R,B2,20668,Science of Nature I - Recitation,10:40 am - 12:30 pm,F,Sabancı Business School L014,"Çiğdem   Altıntaş, Ezgi Gülçay  Özcan"
Spring,NS 101R,C1,20666,Science of Nature I - Recitation,12:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. 2128,"Çiğdem   Altıntaş, Ezgi Gülçay  Özcan"
Spring,NS 101R,C2,23314,Science of Nature I - Recitation,12:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. 1050,"Çiğdem   Altıntaş, Ezgi Gülçay  Özcan"
Spring,NS 101R,D1,22212,Science of Nature I - Recitation,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 2128,"Çiğdem   Altıntaş, Ezgi Gülçay  Özcan"
Spring,NS 101R,D2,23315,Science of Nature I - Recitation,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 1050,"Çiğdem   Altıntaş, Ezgi Gülçay  Özcan"
Spring,NS 102,A,20669,Science of Nature II,9:40 am - 11:30 am,M,Fac.of Arts and Social Sci. 2128,"Emine Süphan   Bakkal, Eren   Günseli , Yuki   Kaneko Göğüş , İsmet İnönü  Kaya , Aslıhan Muazzez  Ünsal"
Spring,NS 102,B,22806,Science of Nature II,9:40 am - 11:30 am,M,Sabancı Business School L014,"Emine Süphan   Bakkal, Eren   Günseli , Aslıhan Muazzez  Ünsal"
Spring,NS 102,C,20671,Science of Nature II,2:40 pm - 4:30 pm,M,Fac.of Arts and Social Sci. 2128,"Emine Süphan   Bakkal, Eren   Günseli , Yuki   Kaneko Göğüş , İsmet İnönü  Kaya , Aslıhan Muazzez  Ünsal"
Spring,NS 102,D,20672,Science of Nature II,2:40 pm - 4:30 pm,M,Sabancı Business School L014,"Emine Süphan   Bakkal, Eren   Günseli , Aslıhan Muazzez  Ünsal"
Spring,NS 102,E,20673,Science of Nature II,9:40 am - 11:30 am,T,Fac.of Arts and Social Sci. 2128,"Emine Süphan   Bakkal, Eren   Günseli , Aslıhan Muazzez  Ünsal"
Spring,NS 102,F,20675,Science of Nature II,9:40 am - 11:30 am,T,Sabancı Business School L014,"Emine Süphan   Bakkal, Ogün   Adebali , Eren   Günseli , Ongun   Özçelik , Aslıhan Muazzez  Ünsal"
Spring,NS 102,G,20676,Science of Nature II,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 2128,"Emine Süphan   Bakkal, Eren   Günseli , Aslıhan Muazzez  Ünsal"
Spring,NS 102,H,20677,Science of Nature II,2:40 pm - 4:30 pm,T,Sabancı Business School L014,"Emine Süphan   Bakkal, Ogün   Adebali , Eren   Günseli , Ongun   Özçelik , Aslıhan Muazzez  Ünsal"
Spring,NS 102R,A1,20688,Science of Nature II - Recitation,8:40 am - 10:30 am,R,Fac.of Arts and Social Sci. 2128,"Emine Süphan   Bakkal, Aslıhan Muazzez  Ünsal"
Spring,NS 102R,A2,23318,Science of Nature II - Recitation,8:40 am - 10:30 am,R,Sabancı Business School L014,"Emine Süphan   Bakkal, Aslıhan Muazzez  Ünsal"
Spring,NS 102R,B1,20689,Science of Nature II - Recitation,10:40 am - 12:30 pm,R,Fac.of Arts and Social Sci. 2128,"Emine Süphan   Bakkal, Aslıhan Muazzez  Ünsal"
Spring,NS 102R,B2,20690,Science of Nature II - Recitation,10:40 am - 12:30 pm,R,Sabancı Business School L014,"Emine Süphan   Bakkal, Aslıhan Muazzez  Ünsal"
Spring,NS 102R,C1,20691,Science of Nature II - Recitation,12:40 pm - 2:30 pm,R,Fac.of Arts and Social Sci. 2128,"Emine Süphan   Bakkal, Aslıhan Muazzez  Ünsal"
Spring,NS 102R,C2,20692,Science of Nature II - Recitation,12:40 pm - 2:30 pm,R,Sabancı Business School L014,"Emine Süphan   Bakkal, Aslıhan Muazzez  Ünsal"
Spring,NS 102R,D1,21685,Science of Nature II - Recitation,2:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. 2128,"Emine Süphan   Bakkal, Aslıhan Muazzez  Ünsal"
Spring,NS 102R,D2,21686,Science of Nature II - Recitation,2:40 pm - 4:30 pm,R,Sabancı Business School L014,"Emine Süphan   Bakkal, Aslıhan Muazzez  Ünsal"
Spring,NS 208,0,22128,General Biotechnology,3:40 pm - 5:30 pm,W,Fac. of Engin. and Nat. Sci. L062,Selim   Çetiner
Spring,NS 208,0,22128,General Biotechnology,5:40 pm - 6:30 pm,W,Fac. of Engin. and Nat. Sci. G035,Selim   Çetiner
Spring,NS 209,0,20428,"What is there in the Universe: ""Beyond the Milky Way""",12:40 pm - 2:30 pm,M,Fac. of Engin. and Nat. Sci. G032,Ersin   Göğüş
Spring,NS 209,0,20428,"What is there in the Universe: ""Beyond the Milky Way""",12:40 pm - 1:30 pm,W,Fac.of Arts and Social Sci. G022,Ersin   Göğüş
Spring,NS 214,0,20429,"Oscillations, Waves and Optics",1:40 pm - 3:30 pm,R,Fac.of Arts and Social Sci. G006,Mehmet Ali   Alpar
Spring,NS 214,0,20429,"Oscillations, Waves and Optics",1:40 pm - 2:30 pm,F,Fac. of Engin. and Nat. Sci. G035,Mehmet Ali   Alpar
Spring,NS 216,0,20430,Life on Earth,9:40 am - 10:30 am,R,Fac.of Arts and Social Sci. 1010,Ali Rıza Umut    Şahin
Spring,NS 216,0,20430,Life on Earth,9:40 am - 11:30 am,F,Fac.of Arts and Social Sci. 1010,Ali Rıza Umut    Şahin
Spring,NS 218,0,20431,Fundamentals of Nanoscience,2:40 pm - 3:30 pm,M,Fac. of Engin. and Nat. Sci. G029,Ali Rana   Atılgan
Spring,NS 218,0,20431,Fundamentals of Nanoscience,12:40 pm - 2:30 pm,T,Fac. of Engin. and Nat. Sci. G029,Ali Rana   Atılgan
Spring,OPIM 301,0,20121,Operations Management,11:40 am - 1:30 pm,M,Sabancı Business School L018,Fatma Tevhide  Altekin
Spring,OPIM 301,0,20121,Operations Management,2:40 pm - 3:30 pm,W,Sabancı Business School L018,Fatma Tevhide  Altekin
Spring,OPIM 301R,0,20122,Operations Management - Recitation,3:40 pm - 4:30 pm,W,Sabancı Business School L018,Fatma Tevhide  Altekin
Spring,OPIM 302,0,20125,Management Information Systems,9:40 am - 10:30 am,M,Sabancı Business School G013,Nihat   Kasap
Spring,OPIM 302,0,20125,Management Information Systems,1:40 pm - 3:30 pm,F,Sabancı Business School G013,Nihat   Kasap
Spring,OPIM 302R,0,20126,Management Information System-Recitation,10:40 am - 11:30 am,M,Sabancı Business School G013,Nihat   Kasap
Spring,OPIM 390,0,20128,Introduction to Business Analytics,11:40 am - 1:30 pm,W,Sabancı Business School L018,Abdullah   Daşcı
Spring,OPIM 390,0,20128,Introduction to Business Analytics,10:40 am - 11:30 am,F,Sabancı Business School G013,Abdullah   Daşcı
Spring,OPIM 390R,0,23337,Introduction to Business Analytics - Recitation,11:40 am - 12:30 pm,F,Sabancı Business School G013,Altuğ   Tanaltay
Spring,OPIM 402,0,22740,Optimization Modeling in Business Analytics,8:40 am - 10:30 am,T,Sabancı Business School G013,Can   Akkan
Spring,OPIM 402,0,22740,Optimization Modeling in Business Analytics,1:40 pm - 2:30 pm,R,Sabancı Business School L018,Can   Akkan
Spring,OPIM 410,0,23239,Decision Making Under Uncertainty,1:40 pm - 3:30 pm,T,Fac.of Arts and Social Sci. 2023,Ayşe   Kocabıyıkoğlu
Spring,OPIM 410,0,23239,Decision Making Under Uncertainty,9:40 am - 10:30 am,W,Sabancı Business School G060,Ayşe   Kocabıyıkoğlu
Spring,OPIM 614,0,23240,Supply Chain Analytics,1:40 pm - 4:30 pm,W,Sabancı Business School G065,Füsun   Ülengin
Spring,ORG 301,0,20144,Organizations and Organizing,9:40 am - 12:30 pm,R,Fac.of Arts and Social Sci. 1050,
Spring,ORG 302,0,20145,Organizational Behavior,9:40 am - 12:30 pm,W,Fac.of Arts and Social Sci. 1050,Öykü   Arkan Tunç
Spring,ORG 404,0,21589,Creativity & Leading  Innovations,8:40 am - 11:30 am,M,Fac.of Arts and Social Sci. G022,Alex   Cayrol
Spring,PERS 520,0,23338,Basic Persian II,11:40 am - 2:30 pm,R,Sabancı Business School G056,Kadir   Turgut
Spring,PERS 520D,0,23339,Basic Persian II Discussion,2:40 pm - 4:30 pm,R,Sabancı Business School G056,Kadir   Turgut
Spring,PHIL 301,0,20219,Philosophy of Social Sciences,2:40 pm - 3:30 pm,M,Fac.of Arts and Social Sci. G022,Gürol   Irzık
Spring,PHIL 301,0,20219,Philosophy of Social Sciences,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. G006,Gürol   Irzık
Spring,PHIL 321,0,21590,Symbolic Logic,12:40 pm - 1:30 pm,T,Fac.of Arts and Social Sci. 1011,Elif   Yavnık
Spring,PHIL 321,0,21590,Symbolic Logic,3:40 pm - 5:30 pm,W,Fac.of Arts and Social Sci. 1011,Elif   Yavnık
Spring,PHIL 399,0,21591,Independent Study,,,,Faik   Kurtulmuş
Spring,PHIL 450,0,22130,Science and Society,3:40 pm - 5:30 pm,M,Fac.of Arts and Social Sci. 1001,Gürol   Irzık
Spring,PHIL 450,0,22130,Science and Society,1:40 pm - 2:30 pm,T,Fac.of Arts and Social Sci. G025,Gürol   Irzık
Spring,PHIL 460,0,23242,Environmental Ethics and Sustainability,12:40 pm - 2:30 pm,R,Fac. of Engin. and Nat. Sci. L035,Hüseyin Sungur  Kuyumcuoğlu
Spring,PHIL 460,0,23242,Environmental Ethics and Sustainability,1:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. 1075,Hüseyin Sungur  Kuyumcuoğlu
Spring,PHIL 501,0,20221,Philosophy of Social Sciences,2:40 pm - 3:30 pm,M,Fac.of Arts and Social Sci. G022,Gürol   Irzık
Spring,PHIL 501,0,20221,Philosophy of Social Sciences,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. G006,Gürol   Irzık
Spring,PHIL 560,0,23243,Environmental Ethics and Sustainability,12:40 pm - 2:30 pm,R,Fac. of Engin. and Nat. Sci. L035,Hüseyin Sungur  Kuyumcuoğlu
Spring,PHIL 560,0,23243,Environmental Ethics and Sustainability,1:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. 1075,Hüseyin Sungur  Kuyumcuoğlu
Spring,PHYS 113,A1,23308,Basic Concepts of Physics for Scientists and Engineers,12:40 pm - 1:30 pm,M,Fac.of Arts and Social Sci. G018,Ünal   Ertan
Spring,PHYS 113,A1,23308,Basic Concepts of Physics for Scientists and Engineers,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. G018,Ünal   Ertan
Spring,PHYS 113,A2,23309,Basic Concepts of Physics for Scientists and Engineers,12:40 pm - 1:30 pm,M,Fac.of Arts and Social Sci. 1010,Emrah   Kalemci
Spring,PHYS 113,A2,23309,Basic Concepts of Physics for Scientists and Engineers,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 1050,Emrah   Kalemci
Spring,PHYS 113L,A,23326,Basic Concepts of Physics for Scientists and Engineers Lab.,8:40 am - 10:30 am,T,Fac. of Engin. and Nat. Sci. G055,Yuki   Kaneko Göğüş
Spring,PHYS 113L,B,23327,Basic Concepts of Physics for Scientists and Engineers Lab.,10:40 am - 12:30 pm,T,Fac. of Engin. and Nat. Sci. G055,Yuki   Kaneko Göğüş
Spring,PHYS 113L,C,23328,Basic Concepts of Physics for Scientists and Engineers Lab.,1:40 pm - 3:30 pm,T,Fac. of Engin. and Nat. Sci. G055,Yuki   Kaneko Göğüş
Spring,PHYS 113L,D,23329,Basic Concepts of Physics for Scientists and Engineers Lab.,4:40 pm - 6:30 pm,T,Fac. of Engin. and Nat. Sci. G055,Yuki   Kaneko Göğüş
Spring,PHYS 211,0,22132,Modern Physics,8:40 am - 10:30 am,M,Fac. of Engin. and Nat. Sci. L061,Ünal   Ertan
Spring,PHYS 211,0,22132,Modern Physics,8:40 am - 9:30 am,T,Fac. of Engin. and Nat. Sci. L061,Ünal   Ertan
Spring,PHYS 304,0,20435,Quantum Mechanics II,2:40 pm - 4:30 pm,M,Fac. of Engin. and Nat. Sci. G055,İnanç   Adagideli
Spring,PHYS 304,0,20435,Quantum Mechanics II,11:40 am - 12:30 pm,T,Fac. of Engin. and Nat. Sci. L061,İnanç   Adagideli
Spring,PHYS 304R,0,20436,Quantum Mechanics II Recitation,10:40 am - 11:30 am,T,Fac. of Engin. and Nat. Sci. L061,İnanç   Adagideli
Spring,PHYS 401,0,20437,Classical Mechanics,9:40 am - 10:30 am,T,Fac.of Arts and Social Sci. 1081,Göktuğ   Karpat
Spring,PHYS 401,0,20437,Classical Mechanics,9:40 am - 11:30 am,W,Fac.of Arts and Social Sci. 1081,Göktuğ   Karpat
Spring,PHYS 412,0,20439,Statistical Mechanics,1:40 pm - 2:30 pm,T,Fac. of Engin. and Nat. Sci. G015,Ersin   Göğüş
Spring,PHYS 412,0,20439,Statistical Mechanics,9:40 am - 11:30 am,R,Fac. of Engin. and Nat. Sci. G015,Ersin   Göğüş
Spring,PHYS 484,0,20440,Quantum Computation and Quantum Information,9:40 am - 12:30 pm,M,Fac. of Engin. and Nat. Sci. G015,Göktuğ   Karpat
Spring,PHYS 501,0,20438,Classical Mechanics,9:40 am - 10:30 am,T,Fac.of Arts and Social Sci. 1081,Göktuğ   Karpat
Spring,PHYS 501,0,20438,Classical Mechanics,9:40 am - 11:30 am,W,Fac.of Arts and Social Sci. 1081,Göktuğ   Karpat
Spring,PHYS 532,0,21028,Quantum Mechanics II,3:40 pm - 5:30 pm,M,Fac.of Arts and Social Sci. G043,Mehmet Zafer  Gedik
Spring,PHYS 532,0,21028,Quantum Mechanics II,12:40 pm - 1:30 pm,T,Fac.of Arts and Social Sci. G049,Mehmet Zafer  Gedik
Spring,PHYS 541,0,20442,Statistical Mechanics I,10:40 am - 12:30 pm,T,Fac.of Arts and Social Sci. G056,Alhun   Aydın
Spring,PHYS 541,0,20442,Statistical Mechanics I,8:40 am - 9:30 am,R,Fac.of Arts and Social Sci. 1081,Alhun   Aydın
Spring,PHYS 551,0,21253,Graduate Seminar I,,,,İsmet İnönü  Kaya
Spring,PHYS 552,0,21254,Graduate Seminar II,,,,İsmet İnönü  Kaya
Spring,PHYS 584,0,20441,Quantum Computation and Quantum Information,9:40 am - 12:30 pm,M,Fac. of Engin. and Nat. Sci. G015,Göktuğ   Karpat
Spring,PHYS 590,01,23068,Master Thesis,,,,İnanç   Adagideli
Spring,PHYS 590,02,23069,Master Thesis,,,,İsmet İnönü  Kaya
Spring,PHYS 590,03,23070,Master Thesis,,,,Mehmet Zafer  Gedik
Spring,PHYS 590,04,23071,Master Thesis,,,,Alhun   Aydın
Spring,PHYS 590,06,22593,Master Thesis,,,,Emrah   Kalemci
Spring,PHYS 590,07,22594,Master Thesis,,,,Ünal   Ertan
Spring,PHYS 790,01,22584,Ph.D. Dissertation,,,,Ersin   Göğüş
Spring,PHYS 790,02,23065,Ph.D. Dissertation,,,,İsmet İnönü  Kaya
Spring,PHYS 790,05,21989,Ph.D. Dissertation,,,,Mehmet Zafer  Gedik
Spring,PHYS 790,08,21992,Ph.D. Dissertation,,,,Ünal   Ertan
Spring,PSIR 401,0,22139,Research Methods for Political Science and International Relations II,4:40 pm - 7:30 pm,R,Fac.of Arts and Social Sci. 2031,Mert   Moral
Spring,POLS 250,0,20931,Comparative Politics,9:40 am - 12:30 pm,T,Fac.of Arts and Social Sci. 1011,Ersin Mahmut  Kalaycıoğlu
Spring,POLS 251,0,23245,"Borders, Citizens, Immigrants, Refugees",9:40 am - 12:30 pm,R,Fac.of Arts and Social Sci. G049,Ayşe Gülden  Kadıoğlu
Spring,POLS 353,0,23246,Turkish Politics II,2:40 pm - 5:30 pm,T,Sabancı Business School G042,Berk   Esen
Spring,POLS 483,0,22133,Ethnicity and Nationalism,2:40 pm - 5:30 pm,W,Fac.of Arts and Social Sci. 1096,Ayşe Betül   Çelik
Spring,POLS 508,0,23386,Religion and Politics in the Muslim World,1:40 pm - 4:30 pm,M,Fac.of Arts and Social Sci. 2023,Muhammet Tahir   Kılavuz
Spring,POLS 510,0,20467,Comparative Politics,9:40 am - 12:30 pm,W,Fac.of Arts and Social Sci. 1080,Mert   Moral
Spring,POLS 530,0,20468,Quantitative Research Methods,9:40 am - 12:30 pm,R,Sabancı Business School G098,Mert   Moral
Spring,POLS 530D,0,20469,Quantitative Research Methods Discussion,12:40 pm - 1:30 pm,R,Sabancı Business School G098,Mert   Moral
Spring,POLS 531,0,21601,Qualitative and Textual Research Methods,4:40 pm - 7:30 pm,M,Fac.of Arts and Social Sci. 1098,Berk   Esen
Spring,POLS 532,0,22744,Survey Research Methods,4:40 pm - 7:30 pm,R,Fac.of Arts and Social Sci. 2031,Mert   Moral
Spring,POLS 537,0,21602,Advance Research Methods and Data Analysis in Political Science,11:40 am - 1:30 pm,M,Fac.of Arts and Social Sci. 1080,Fatih Serkant  Adıgüzel
Spring,POLS 537,0,21602,Advance Research Methods and Data Analysis in Political Science,6:40 pm - 7:30 pm,T,Fac.of Arts and Social Sci. 2031,Fatih Serkant  Adıgüzel
Spring,POLS 553,0,20475,Current Issues in Turkish Politics,1:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. 2101,Banu   Turnaoğlu
Spring,POLS 564,0,23184,Energy Politics,11:40 am - 12:30 pm,M,Fac. of Engin. and Nat. Sci. G032,"Murat   Kaya, Ahmet   Evin"
Spring,POLS 564,0,23184,Energy Politics,8:40 am - 10:30 am,W,Sabancı Business School G013,"Murat   Kaya, Ahmet   Evin"
Spring,POLS 580,0,22707,Political Economy,1:40 pm - 3:30 pm,M,Fac.of Arts and Social Sci. 1098,Fatih Serkant  Adıgüzel
Spring,POLS 580,0,22707,Political Economy,1:40 pm - 2:30 pm,T,Fac.of Arts and Social Sci. 1075,Fatih Serkant  Adıgüzel
Spring,POLS 583,0,22137,Ethnicity and Nationalism,2:40 pm - 5:30 pm,W,Fac.of Arts and Social Sci. 1096,Ayşe Betül   Çelik
Spring,POLS 599,0,20572,Pro-Thesis Seminar,,,,Oya   Yeğen
Spring,POLS 610,0,22893,Thesis Preparation Seminar,,,,Oya   Yeğen
Spring,POLS 699,A,21143,Master Thesis,,,,Fatih Serkant  Adıgüzel
Spring,POLS 699,G,22635,Master Thesis,,,,Berk   Esen
Spring,POLS 799,A,21151,Ph.D. Thesis,,,,Ayşe Betül   Çelik
Spring,POLS 799,B,21152,Ph.D. Thesis,,,,Berk   Esen
Spring,POLS 799,C,21153,Ph.D. Thesis,,,,Faik   Kurtulmuş
Spring,POLS 799,D,21154,Ph.D. Thesis,,,,Meltem   Müftüler-Baç
Spring,POLS 799,E,21858,Ph.D. Thesis,,,,Mert   Moral
Spring,POLS 799,F,22366,Ph.D. Thesis,,,,Özge   Kemahlıoğlu
Spring,PROJ 201,0,21024,Undergraduate Project Course,,,,Emre   Erol
Spring,XM 595,0,22914,Exchange Graduate Project at FASS,,,,Emre   Selçuk
Spring,PSY 201,0,20932,Mind and Behavior,11:40 am - 2:30 pm,R,Fac. of Engin. and Nat. Sci. G077,"Çiğdem   Bağcı, Nihan   Alp , Çağla   Aydın , Olesya   Blazhenkova , Robert   Booth , Feyza   Çorapçı , Gül   Günaydın , Eren   Günseli , Junko   Kanero , Emre   Selçuk , Nebi   Sümer"
Spring,PSY 304,0,22749,Research Methods and Statistics for Psychology II,9:40 am - 12:30 pm,M,Fac.of Arts and Social Sci. 1102,Robert   Booth
Spring,PSY 304L,A,22750,Research Methods and Statistics for Psychology II Lab,11:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. G030,Robert   Booth
Spring,PSY 304L,B,22751,Research Methods and Statistics for Psychology II Lab,3:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. G030,Robert   Booth
Spring,PSY 304L,C,22752,Research Methods and Statistics for Psychology II Lab,4:40 pm - 5:30 pm,F,Fac.of Arts and Social Sci. G030,Robert   Booth
Spring,PSY 305,0,20494,Experimental Psychology,10:40 am - 1:30 pm,T,Fac.of Arts and Social Sci. G030,Çağla   Aydın
Spring,PSY 306,0,23250,Testing and Measurement,2:40 pm - 5:30 pm,W,Fac.of Arts and Social Sci. G030,Nebi   Sümer
Spring,PSY 306L,0,23251,Testing and Measurement Lab,1:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. G030,Nebi   Sümer
Spring,PSY 310,0,20495,Cognitive Processes,8:40 am - 11:30 am,W,Fac.of Arts and Social Sci. 1101,Olesya   Blazhenkova
Spring,PSY 312,0,23252,Sensation / Perception,12:40 pm - 3:30 pm,M,Fac.of Arts and Social Sci. 1089,Nihan   Alp
